zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories,region_1,region_2,region_3
1032760,BP 2go Maungatapu,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"195 Maungatapu Road Maungatapu, Tauranga",07 544 0778,"",NZ,176.175193,-37.720765,number,1,2006-09-01T12:51:48Z,2014-11-24T04:26:47Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Bay of Plenty,Tauranga,Maungatapu
1032767,BP 2go Westburn,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"196 Waimairi Road, Christchurch",03 358 3371,"",NZ,172.572111,-43.51584,number,1,2006-09-01T12:51:49Z,2014-11-20T23:31:06Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Ilam
1032774,BP Connect Weymouth,"Service station, Carwash, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"199 Weymouth Road, Manurewa, Auckland",09 268 4750,24 hours,NZ,174.878333,-37.030477,number,1,2006-09-01T12:51:49Z,2014-11-24T03:15:15Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Manurewa
1032781,BP 2go Highfield Service Station,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, Unleaded 91, Unleaded 95, diesel",http://www.bp.co.nz,"199 Wai Iti Road, Timaru",03 688 9340,"",NZ,171.218194,-44.389131,number,1,2006-09-01T12:51:49Z,2014-11-21T02:30:32Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Timaru,Highfield
1032788,BP 2go Summit,"Service station, Trailer Hire, Road User Charges, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"200 Waihi Road, Judea, Tauranga",07 578 9162,"",NZ,176.139346,-37.69476,number,1,2006-09-01T12:51:49Z,2014-11-24T04:15:42Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Bay of Plenty,Tauranga,Judea
1032795,BP 2go Oamaru,"Service station, Trailer Hire, Toilet, Workshop, Road User Charges, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"214 Thames Street, Oamaru",03 434 8798,"",NZ,170.972637,-45.093644,number,1,2006-09-01T12:51:49Z,2014-11-25T01:07:40Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Otago,Oamaru,Oamaru
1032802,BP Connect Glenview,"Service station, ATM, Toilet, Wifi, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"214 Ohaupo Rd, Glenview, Hamilton",07 843 4491,"",NZ,175.286408,-37.821924,number,1,2006-09-01T12:51:49Z,2014-11-24T05:03:47Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Waikato,Hamilton,Glenview
1032809,BP 2go Sockburn,"Service station, ATM, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"222 Main South Road, Sockburn, Christchurch",03 341 1019,"",NZ,172.546141,-43.542996,manual,1,2006-09-01T12:51:50Z,2014-11-25T02:07:45Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Canterbury,Christchurch,Hornby
1032823,BP 2go Halswell,"Service station, Carwash, ATM, Lotto, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Autogas, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"246 Halswell Road, Christchurch",03 322 7134,"",NZ,172.571016,-43.571925,manual,1,2006-09-01T12:51:50Z,2014-11-25T02:06:49Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Canterbury,Christchurch,Halswell
1032844,Sawyers Arms BP,"Service station, Trailer Hire, Toilet, AA Smartfuel, Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"260 Sawyers Arms Road, Papanui, Christchurch",03 359 8645,"",NZ,172.592922,-43.481273,number,1,2006-09-01T12:51:51Z,2014-11-20T23:16:21Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Bishopdale
1032865,BP 2go Mt Smart,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"267 Mt Smart Road, Onehunga, Auckland",09 579 4514,"",NZ,174.804409,-36.914688,number,1,2006-09-01T12:51:51Z,2014-11-24T01:00:53Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,Onehunga
1032872,BP 2go Delta,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"269 Ngatai Road, Otumoetai, Tauranga",07 576 6205,"",NZ,176.14194,-37.665459,number,1,2006-09-01T12:51:51Z,2014-11-24T04:29:19Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Bay of Plenty,Tauranga,Otumoetai
1032886,BP 2go Morrinsville,"Service station, Trailer Hire, Toilet, Workshop, Road User Charges, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"283 Thames Street, Morrinsville",07 889 6643,"",NZ,175.532342,-37.655754,number,1,2006-09-01T12:51:52Z,2014-11-24T05:01:10Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Waikato,Morrinsville,Morrinsville
1032893,BP Connect Clifton,"Service station, ATM, Wifi, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"297 Lake Road, Takapuna, Auckland",09 488 2850,24 hours,NZ,174.783597,-36.798063,manual,1,2006-09-01T12:51:52Z,2014-11-21T05:13:55Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Hauraki
1032900,BP Connect Flat Bush,"Service station, Carwash, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"300 Te Irirangi Drive, East Tamaki, Auckland",09 271 0710,24 hours,NZ,174.901872,-36.96291,number,1,2006-09-01T12:51:52Z,2014-11-24T01:35:32Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Flat Bush
1032907,BP 2go North End,"Service station, Trailer Hire, Toilet, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"300 Kimbolton Road, Feilding",06 323 6551,"",NZ,175.583664,-40.21695,number,1,2006-09-01T12:51:52Z,2014-11-21T01:38:01Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Manawatu-Wanganui,Feilding,Feilding
1032921,BP 2go Racecourse,"Service station, Trailer Hire, Toilet, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"305 Railway Road, Hastings",06 878 4742,"",NZ,176.840406,-39.643886,number,1,2006-09-01T12:51:53Z,2014-11-24T07:40:27Z,zenbu_out010,https://www.facebook.com/b,GasStation,Hawke's Bay,Hastings,Hastings
1032928,BP Connect Bush Inn,"Service station, ATM, Toilet, Road User Charges, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"330 Riccarton Road, Christchurch",03 982 7330,24 hours,NZ,172.576679,-43.531394,number,1,2006-09-01T12:51:53Z,2014-11-20T23:35:03Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Canterbury,Christchurch,Upper Riccarton
1032935,BP 2go Avenue,"Service station, ATM, Toilet, Workshop, Trailer Hire, Swappa Bottle LPG, AA Smartfuel, BP Ultimate Diesel, Unleaded 91",http://www.bp.co.nz,"330 Victoria Avenue, Wanganui",06 348 4344,"",NZ,175.042375,-39.926958,number,1,2006-09-01T12:51:53Z,2014-11-21T00:58:09Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Manawatu-Wanganui,Wanganui,Wanganui
1032942,BP Connect Palmerston,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"339 Rangitikei Street, Palmerston North",06 953 7620,24hrs,NZ,175.603784,-40.346896,manual,1,2006-09-01T12:51:53Z,2014-11-25T02:12:45Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Manawatu-Wanganui,Palmerston North,Palmerston North
1032963,BP 2go Ashburton,"Service station, Carwash, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"358 West Street, Ashburton",03 307 0167,"",NZ,171.758081,-43.896882,manual,1,2006-09-01T12:51:54Z,2014-11-21T00:33:03Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Ashburton,Allenton
1032977,BP Connect Marshlands,"Service station, ATM, Wifi, Toilet, Road User Charges, Trailer Hire, Swappa Bottle LPG, BP Autogas (LPG), AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"432 Marshlands Road, Christchurch",03 385 7600,24 hours,NZ,172.659669,-43.474722,number,1,2006-09-01T12:51:54Z,2014-11-20T23:14:28Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Canterbury,Christchurch,Marshland
1032984,BP Connect Newmarket,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"433 Khyber Pass Road, Newmarket, Auckland",09 523 0832,24 hours,NZ,174.775084,-36.867186,number,1,2006-09-01T12:51:54Z,2014-11-24T00:18:16Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Newmarket
1032991,BP 2go Mairehau,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Unleaded 95, Lotto",http://www.bp.co.nz,"435 Innes Road, Mairehau, Christchurch",03 385 3477,"",NZ,172.642498,-43.49764,number,1,2006-09-01T12:51:55Z,2014-11-20T23:20:34Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Mairehau
1032998,BP 2go Linwood,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"457 Linwood Avenue, Linwood, Christchurch",03 389 5919,"",NZ,172.68746,-43.541993,number,1,2006-09-01T12:51:55Z,2014-11-20T23:37:20Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Bromley
1033005,BP 2go Papanui,"Service station, Toilet, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"461 Papanui Road, Christchurch",03 352 4035,"",NZ,172.609959,-43.499503,manual,1,2006-09-01T12:51:55Z,2014-11-20T23:22:48Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Papanui
1033026,BP Connect East Tamaki,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"500 Chapel Road, North Park, Auckland",09 273 5830,Mon-Fri 6am-10pm,NZ,174.91672,-36.928711,manual,1,2006-09-01T12:51:56Z,2014-11-24T01:29:57Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Dannemora
1033033,BP 2go Epsom,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"529 Manukau Road, Epsom, Auckland",09 630 3587,"",NZ,174.773606,-36.897165,number,1,2006-09-01T12:51:56Z,2014-11-24T00:43:16Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,Epsom
1033061,BP Connect Mount Maunganui,"Service station, Carwash, ATM, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"570 Maunganui Road, Mt Maunganui",07 574 7680,24 hours,NZ,176.208904,-37.665203,number,1,2006-09-01T12:51:56Z,2014-11-24T04:19:27Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Bay of Plenty,Mount Maunganui,Mount Maunganui
1033068,BP Connect Bays Junction,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, Wild Bean Cafe, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"574 Andersons Bay Road, Dunedin",03 456 1740,Mon-Sun 6am-10pm,NZ,170.509991,-45.897363,number,1,2006-09-01T12:51:57Z,2014-11-25T01:01:35Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Otago,Dunedin,Musselburgh
1033089,BP Connect Whangaparaoa,"Service station, Carwash, ATM, Trailer Hire, Toilet, AA Smartfuel, Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"701 Whangaparaoa Road, Whangaparaoa",09 424 7681,"",NZ,174.745629,-36.635379,number,1,2006-09-01T12:51:57Z,2014-11-21T04:26:37Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Whangaparaoa,Stanmore Bay
1033096,BP 2go Pioneer Highway,"Service station, Carwash, Trailer Hire, Toilet, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 95, Unleaded 91",http://www.bp.co.nz,"705 Pioneer Highway, Palmerston North",06 355 0355,"",NZ,175.595332,-40.363047,number,1,2006-09-01T12:51:57Z,2014-11-21T01:21:24Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Manawatu-Wanganui,Palmerston North,Takaro
1033117,BP Connect Dallington,"Service station, Carwash, Road User Charges, Trailer Hire, Toilet, Workshop, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"712 Gloucester Street, Avonside, Christchurch",03 982 7280,24 hours,NZ,172.67297,-43.525373,number,1,2006-09-01T12:51:58Z,2014-11-20T23:29:00Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Canterbury,Christchurch,Linwood
1033131,BP 2go Hillside,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"719 Richardson Road, Mt Roskill, Auckland",09 625 6375,"",NZ,174.749647,-36.926172,number,1,2006-09-01T12:51:58Z,2014-11-24T01:49:13Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,Hillsborough
1033152,BP 2go Everedi,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"828 Princes Street, Dunedin",03 477 5566,"",NZ,170.49619,-45.886762,number,1,2006-09-01T12:51:59Z,2014-11-25T00:46:16Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Otago,Dunedin,Dunedin Central
1033159,BP 2go Dunedin North,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"867 Cumberland Street North, Dunedin North",03 479 0918,"",NZ,170.514844,-45.859816,manual,1,2006-09-01T12:51:59Z,2014-11-25T00:54:15Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Otago,Dunedin,North Dunedin
1033166,BP Connect Mercury,"Service station, Carwash, ATM, Road User Charges, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"975 New North Road, Mt Albert, Auckland",09 815 4540,24 hours,NZ,174.710409,-36.888665,number,1,2006-09-01T12:51:59Z,2014-11-24T02:02:23Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Mount Albert
1033180,BP 2go Taita,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"1217 High Street, Taita, Lower Hutt",04 567 8037,Mon-Sun 6am-10pm,NZ,174.96117,-41.179042,manual,1,2006-09-01T12:52:00Z,2014-11-20T22:42:47Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Wellington,Lower Hutt,Taita
1033187,BP Connect Waterview,"Service station, Carwash, ATM, Road User Charges, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"1356 Great North Road, Waterview, Auckland",09 820 7560,Mon-Sun 6am-10pm,NZ,174.704037,-36.876422,number,1,2006-09-01T12:52:00Z,2014-11-24T02:19:34Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Waterview
1033194,BP 2go Waikumete,"Service station, Trailer Hire, Toilet, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"4139 Great North Road, Glen Eden, Auckland",09 818 7049,"",NZ,174.654786,-36.901437,number,1,2006-09-01T12:52:00Z,2014-11-24T00:28:17Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,Glen Eden
1033201,BP 2go Meadowbank,"Service station, Trailer Hire, Toilet, AA Smartfuel, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"4 Meadowbank Road, Remuera, Auckland",09 524 4305,"",NZ,174.825493,-36.876621,manual,1,2006-09-01T12:52:00Z,2014-11-24T00:35:32Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,Remuera
1033215,BP 2go New Lynn,"Service station, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Ultimate 98",http://www.bp.co.nz,"3044 Great North Road, New Lynn, Auckland",09 827 2781,"",NZ,174.687145,-36.904899,manual,1,2006-09-01T12:52:01Z,2014-11-24T03:04:25Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Auckland,Auckland,New Lynn
1033229,BP 2go Greymouth,"Service station, Trailer Hire, Workshop, Toilet, Road User Charges, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Autogas, Unleaded 91, Diesel",http://www.bp.co.nz,"157-169 Tainui Street, Greymouth",03 768 0144,"",NZ,171.207746,-42.455327,number,1,2006-09-01T12:52:01Z,2014-11-20T08:03:22Z,zenbu_out010,https://www.facebook.com/bp,GasStation,West Coast,Greymouth,Greymouth
1033236,BP Connect Birkenhead,"Service station, Carwash, ATM, Wifi, Trailer Hire, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"172-178 Mokoia Road, Birkenhead, Auckland",09 480 3560,Mon-Sun 6am-10pm,NZ,174.712411,-36.811037,manual,1,2006-09-01T12:52:02Z,2014-11-21T05:06:10Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Chatswood
1033243,BP Connect Timaru,"Service station, Carwash, ATM, Wifi, Road User Charges, Toilet, Swappa Bottle LPG, AA Smartfuel, Wild Bean Cafe, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"193 Evans Street, Waimataitai, Timaru",03 686 6565,24 hours,NZ,171.242029,-44.374208,number,1,2006-09-01T12:52:02Z,2014-11-25T02:08:50Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Canterbury,Timaru,Waimataitai
1033250,BP Elles Road,"Service station, Trailer Hire, Toilet, AA Smartfuel, Swappa Bottle LPG, BP Autogas (LPG), Autogas, Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"228-232 Elles Road, Invercargill",03 218 4333,"",NZ,168.36166,-46.426537,number,1,2006-09-01T12:52:02Z,2014-11-25T00:18:31Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Southland,Invercargill,Strathern
1033264,BP 2go Karori,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"276-280 Karori Road Karori, Wellington",04 476 5826,"",NZ,174.736283,-41.284908,manual,1,2006-09-01T12:52:02Z,2014-11-20T21:14:21Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Wellington,Wellington,Karori
1033278,BP 2go Mornington,"Service station, Trailer Hire, Toilet, Workshop, AA Smartfuel, Swappa Bottle LPG, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"29-37 Mailer Street, Mornington, Dunedin",03 453 6039,"",NZ,170.479759,-45.881355,Address,1,2006-09-01T12:52:03Z,2014-11-25T00:42:20Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Otago,Dunedin,Mornington
1033285,BP 2go Carlton,"Service station, Trailer Hire, Toilet, AA Smartfuel, BP Autogas (LPG), Autogas, BP Ultimate Diesel, Unleaded 91, Unleaded 95",http://www.bp.co.nz,"Fitzherbert Avenue, Wanganui",06 344 8048,"",NZ,175.027354,-39.932609,number,1,2006-09-01T12:52:03Z,2014-11-21T00:48:38Z,zenbu_out010,https://www.facebook.com/bp,GasStation,Manawatu-Wanganui,Wanganui,Springvale
1033306,BP Connect Adelaide Road,"Service station, Carwash, Trailer Hire, Toilet, Cashpoint, Wifi, AA Smartfuel, BP Autogas (LPG), Swappa Bottle LPG, Autogas, BP Ultimate Diesel, Unleaded 91, Diesel, Wild Bean Cafe, ATM",http://www.bp.co.nz,"45-55 Adelaide Road, Newtown, Wellington",04 381 6420,"Mon-Thu 6am-10pm, Fri-Sun 6am-12am",NZ,174.779421,-41.303036,number,1,2006-09-01T12:52:04Z,2014-11-20T21:37:40Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Wellington,Wellington,Mount Cook
1033313,BP Connect Boulevard,"Service station, Carwash, ATM, Wifi, Road User Charges, Toilet, Swappa Bottle LPG, AA Smartfuel, BP Autogas (LPG), Wild Bean Cafe, Autogas, BP Ultimate Diesel, Ultimate 98, Unleaded 91",http://www.bp.co.nz,"468-476 Great South Road, Greenlane, Auckland",09 529 2970,24 hours,NZ,174.796951,-36.892382,number,1,2006-09-01T12:52:04Z,2014-11-24T00:40:57Z,zenbu_out010,https://www.facebook.com/bp,GasStation AutomatedTeller,Auckland,Auckland,Greenlane
